,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,genres1
40541,tt0062829,movie,Counterpoint,Counterpoint,0,1968,107,"Drama,Music,War",6.3,680,Drama
106746,tt0155159,movie,The Sexperiment,The Sexperiment,1,1998,102,"Drama,Romance",5.4,77,Drama
19985,tt0038409,movie,The Chase,The Chase,0,1946,86,"Crime,Film-Noir,Thriller",6.6,1591,Crime
825198,tt3868420,tvEpisode,Black Eyes Blue,Black Eyes Blue,0,2014,43,"Action,Drama,Fantasy",8.0,547,Action
249811,tt0478970,movie,Ant-Man,Ant-Man,0,2015,117,"Action,Adventure,Comedy",7.3,561983,Action
283964,tt0559277,tvEpisode,The 13 Million Dollar Man,The 13 Million Dollar Man,0,1993,60,"Crime,Drama,Mystery",7.5,69,Crime
823639,tt3841690,tvEpisode,Pilot,Pilot,0,2014,42,Drama,8.2,172,Drama
155687,tt0260294,movie,Presidentgari Abbayi,Presidentgari Abbayi,0,1987,141,"Action,Drama",7.5,29,Action
103864,tt0150015,short,Café Hector,Café Hector,0,1996,16,Short,6.4,185,Short
670493,tt1935942,video,Up from Slavery,Up from Slavery,0,2011,315,"Biography,Documentary,History",7.4,34,Biography
690918,tt2093169,short,Landscapes in a Truck,Landscapes in a Truck,0,2006,40,"Documentary,Short",6.8,5,Documentary
654101,tt1820524,movie,Mantikora,Mantikora,0,2011,110,"Action,Crime,Drama",1.2,208,Action
364334,tt0748828,tvEpisode,May Divorce Be with You,May Divorce Be with You,0,2003,21,"Comedy,Romance",8.0,221,Comedy
498829,tt1140852,short,Aria Diva,Aria Diva,0,2007,30,"Drama,Short",6.4,110,Drama
796376,tt3422496,tvSeries,Fashion Planet,Fashion Planet,0,2014,23,"Comedy,Drama",7.8,13,Comedy
723622,tt2342345,video,The Death of Spider-Man,The Death of Spider-Man,0,2011,22,"Action,Animation,Fantasy",7.6,157,Action
747035,tt2619446,tvEpisode,Episode #1.2,Episode #1.2,0,2013,44,"Action,Comedy,Thriller",4.6,5,Action
121604,tt0185154,movie,Beloved/Friend,Amic/Amat,0,1999,87,Drama,6.4,403,Drama
1083544,tt9366176,movie,Switch,Switch,0,2016,101,Drama,5.7,46,Drama
86801,tt0117601,tvMovie,September,September,0,1996,171,Drama,5.6,160,Drama
515322,tt1183592,tvEpisode,Episode dated 8 February 2008,Episode dated 8 February 2008,0,2008,60,"News,Talk-Show",2.7,11,News
926469,tt5716350,movie,The Guys Next Door,The Guys Next Door,0,2016,74,Documentary,6.9,13,Documentary
834130,tt4045520,movie,Der Blunzenkönig,Der Blunzenkönig,0,2015,90,"Drama,Horror",5.0,31,Drama
924659,tt5682016,tvEpisode,Planet of the Capes,Planet of the Capes,0,2016,43,Reality-TV,7.6,9,Reality-TV
59448,tt0084841,movie,Pick Up Your Belongings,Un chien dans un jeu de quilles,0,1983,93,Comedy,5.2,300,Comedy
60125,tt0085632,movie,The Catch,Gyoei no mure,0,1983,140,Drama,7.0,90,Drama
984918,tt6820532,short,Gabi,Gabi,0,2017,29,"Comedy,Drama,Short",7.3,19,Comedy
797153,tt3438160,short,Simon^3,Simon^3,0,2013,12,Short,5.4,7,Short
518214,tt11911750,video,Mitski: Your Best American Girl,Mitski: Your Best American Girl,0,2016,4,"Music,Short",9.1,16,Music
165447,tt0280513,movie,'Campeón del barrio' (Su última canción),'Campeón del barrio' (Su última canción),0,1964,90,"Comedy,Drama,Musical",6.5,17,Comedy
572616,tt1359726,tvEpisode,Playing Till It Hurts,Playing Till It Hurts,0,1985,25,"Adventure,Animation,Comedy",7.6,25,Adventure
241180,tt0456581,movie,Osoi hito,Osoi hito,0,2004,83,"Drama,Thriller",6.4,173,Drama
878885,tt4857418,tvEpisode,Judgy Eyes and Tahitian Skies,Judgy Eyes and Tahitian Skies,0,2015,44,Reality-TV,5.7,9,Reality-TV
319974,tt0641864,tvEpisode,Cross-Match,Cross-Match,0,1971,60,Drama,7.7,7,Drama
1061736,tt8737032,video,Tool: Sober,Tool: Sober,0,1993,5,"Music,Short",8.7,61,Music
872798,tt4732618,tvEpisode,To the Victor Belong the Spoils,To the Victor Belong the Spoils,0,2015,43,"Drama,Family,Romance",8.1,59,Drama
490376,tt1120908,movie,The Muse,De muze,0,2007,72,Drama,5.6,24,Drama
432722,tt0985651,short,Noise,Noise,0,2000,7,"Comedy,Short",7.0,7,Comedy
671324,tt1944007,tvEpisode,NYC: Will Work for Food,NYC: Will Work for Food,0,2011,43,Reality-TV,7.0,9,Reality-TV
8839,tt0024307,movie,"Mary Stevens, M.D.","Mary Stevens, M.D.",0,1933,72,Drama,6.5,355,Drama
27,tt0000029,short,Baby's Dinner,Repas de bébé,0,1895,1,"Documentary,Short",6.0,2895,Documentary
152447,tt0252869,movie,Amor de la calle,Amor de la calle,0,1950,103,Drama,6.5,12,Drama
623793,tt1642501,tvEpisode,Freezing My A-List Off,Freezing My A-List Off,0,2010,44,"Comedy,Reality-TV",7.2,5,Comedy
874771,tt4767580,tvEpisode,Penalty Phase,Penalty Phase,0,2015,43,"Action,Crime,Drama",8.3,164,Action
189537,tt0331711,movie,Where the Toys Come from,Where the Toys Come from,0,1984,58,"Adventure,Animation,Family",6.2,120,Adventure
596608,tt1493829,movie,Whisper with the Wind,Sirta la gal ba,0,2009,88,Drama,7.0,167,Drama
840092,tt4146056,short,Di Gi Charat: A Trip to the Planet,Di Gi Charat: A Trip to the Planet,0,2001,25,"Animation,Comedy,Sci-Fi",5.7,7,Animation
301796,tt0597870,tvEpisode,Episode #26.7,Episode #26.7,0,2003,30,"Comedy,Game-Show,News",6.5,6,Comedy
215791,tt0394778,tvEpisode,Aftershock,Aftershock,0,1975,120,"Crime,Drama,Mystery",7.9,61,Crime
1001487,tt7173630,video,D'Angelo: Brown Sugar,D'Angelo: Brown Sugar,0,1995,5,"Music,Short",4.8,8,Music
1042926,tt8200980,short,Synesthesia,Synesthesia,0,2017,4,"Drama,Sci-Fi,Short",5.7,18,Drama
251396,tt0482433,tvEpisode,"New York, New York","New York, New York",0,2005,60,"Comedy,Reality-TV",7.7,11,Comedy
59988,tt0085472,movie,Echtzeit,Echtzeit,0,1983,110,Sci-Fi,6.0,12,Sci-Fi
102358,tt0147064,short,Mulligans!,Mulligans!,0,1998,23,"Adventure,Comedy,Crime",7.2,46,Adventure
1019818,tt7606902,movie,Golnesa,Golnesa,0,2018,96,"Crime,Drama,Family",7.5,13,Crime
1096438,tt9871366,short,Look: Stanley Kubrick!,Look: Stanley Kubrick!,0,2001,3,"Documentary,Short",6.6,8,Documentary
5075,tt0017929,movie,Getting Gertie's Garter,Getting Gertie's Garter,0,1927,74,Comedy,6.8,49,Comedy
178444,tt0306350,tvSeries,Lipstick,Lipstick,0,1999,50,"Crime,Drama,Romance",7.6,16,Crime
596989,tt1495866,video,Mickey's Around the World in 80 Days,Mickey's Around the World in 80 Days,0,2005,47,"Animation,Family",7.2,36,Animation
431814,tt0981514,tvEpisode,One Day,One Day,0,1999,23,"Adventure,Animation,Drama",6.6,19,Adventure
316597,tt0635452,tvEpisode,Tenderfoot,Tenderfoot,0,1954,23,Western,8.4,31,Western
57699,tt0082779,tvMovie,Murder Is Easy,Murder Is Easy,0,1982,90,"Crime,Mystery",6.1,640,Crime
232513,tt0434381,short,Tango del aire,Tango del aire,0,2003,13,Short,5.0,11,Short
589819,tt1455926,tvSeries,Matt Hatter Chronicles,Matt Hatter Chronicles,0,2011,22,Animation,7.8,204,Animation
73965,tt0101849,movie,Face Value,Face Value,0,1991,120,Documentary,7.0,58,Documentary
382122,tt0803985,tvEpisode,Origin of the Hulk,Origin of the Hulk,0,1982,21,"Action,Adventure,Animation",7.4,34,Action
163901,tt0277663,movie,Dazzle,Dazzle,0,1999,88,"Comedy,Drama,Family",5.4,349,Comedy
154237,tt0257325,tvSeries,Teacher's Pet,Teacher's Pet,0,2000,30,"Adventure,Animation,Comedy",6.3,415,Adventure
676508,tt1984717,tvEpisode,Le soldat,Le soldat,0,1989,4,"Mystery,Sci-Fi",6.1,8,Mystery
307856,tt0613273,tvEpisode,Good Intentions,Good Intentions,0,2004,60,"Action,Crime,Drama",7.6,70,Action
855216,tt4423586,short,Questione di Sguardi,Questione di Sguardi,0,2014,16,"Drama,Horror,Short",9.8,9,Drama
214835,tt0392948,tvSeries,Wife Swap,Wife Swap,0,2003,60,"Family,Reality-TV",5.0,262,Family
176329,tt0302001,tvSpecial,WWF in Your House 4,WWF in Your House 4,0,1995,120,Action,5.8,154,Action
486431,tt11125932,tvEpisode,Kristen Stewart/Coldplay,Kristen Stewart/Coldplay,0,2019,90,"Comedy,Music",5.9,289,Comedy
474143,tt1086282,short,"Ella soñó, nosotros soñamos","Ella soñó, nosotros soñamos",0,2007,5,Short,7.3,7,Short
737439,tt2471112,tvEpisode,Continuum,Continuum,0,2013,43,"Drama,Horror,Thriller",7.9,3375,Drama
689552,tt2084981,movie,Tigers in the City,Tigre v meste,0,2012,85,"Comedy,Drama,Romance",7.0,60,Comedy
892765,tt5121460,short,Patty,Pasty,0,1956,10,"Animation,Short",6.5,24,Animation
315965,tt0633174,tvEpisode,The Evil Manta,The Evil Manta,0,1992,23,"Adventure,Animation,Comedy",7.6,39,Adventure
157848,tt0264631,movie,Gantsirulni,Gantsirulni,0,1930,65,"Action,Drama",6.0,7,Action
129384,tt0201012,tvMovie,Rekvijem za teskasa,Rekvijem za teskasa,0,1974,73,"Drama,Sport",8.2,19,Drama
513491,tt1178827,tvEpisode,Sotsugyô shôkôgun,Sotsugyô shôkôgun,0,2007,24,"Animation,Comedy",6.8,6,Animation
690056,tt2088677,short,All It Will Ever Be,All It Will Ever Be,0,2011,18,"Drama,Short",7.0,26,Drama
161027,tt0271996,movie,Bhai Thakur,Bhai Thakur,0,2000,118,"Action,Drama",3.6,7,Action
549486,tt12821388,tvMovie,Merry Liddle Christmas Wedding,Merry Liddle Christmas Wedding,0,2020,87,"Drama,Romance",7.1,11,Drama
55441,tt0080156,movie,The Incredible Kung Fu Master,Xing mu zi gu huo zhao,0,1979,89,"Action,Comedy",6.7,178,Action
54323,tt0078841,movie,Being There,Being There,0,1979,130,"Comedy,Drama",8.0,64949,Comedy
441140,tt10121946,short,Delivery,Delivery,0,2019,12,"Short,Thriller",9.5,6,Short
929274,tt5766954,video,43:45 - The Makings of a Struggle,43:45 - The Makings of a Struggle,0,2016,52,Documentary,9.7,7,Documentary
869245,tt4677058,tvEpisode,Sine Deo Nihil,Sine Deo Nihil,0,2015,42,"Action,Drama,Fantasy",8.7,387,Action
26684,tt0046672,movie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",0,1954,127,"Adventure,Drama,Family",7.2,29025,Adventure
622847,tt1637679,movie,Petty Letters and Love Crimes,Dalla vita in poi,0,2010,85,Comedy,6.3,121,Comedy
565527,tt1332600,video,Sexy Bitch,Sexy Bitch,1,2008,94,Adult,7.0,7,Adult
458221,tt1048801,tvEpisode,Collect Her/Supper Villain,Collect Her/Supper Villain,0,1999,24,"Action,Adventure,Animation",7.5,110,Action
74792,tt0102844,movie,Saudagar,Saudagar,0,1991,213,"Action,Drama,Romance",6.8,1212,Action
893374,tt5129304,movie,The Czech Way,Ceská cesta,0,2015,110,Documentary,7.0,10,Documentary
973815,tt6576692,tvEpisode,Can't Fight This Feeling,Can't Fight This Feeling,0,2017,27,"Comedy,Drama",7.5,75,Comedy
280150,tt0552218,tvEpisode,Not So Pretty Now,Not So Pretty Now,0,2004,44,"Crime,Drama,Mystery",7.8,10,Crime
595251,tt1485631,tvEpisode,Bubblevision/Bought and Scold,Bubblevision/Bought and Scold,0,2000,23,"Action,Adventure,Animation",7.3,89,Action
51698,tt0075796,movie,California,California,0,1977,98,"Drama,Western",6.7,451,Drama
743111,tt2557334,movie,Il pasticciere,Il pasticciere,0,2012,100,Thriller,6.5,42,Thriller
149769,tt0246858,tvEpisode,Barry schwieg,Barry schwieg,0,1979,75,"Crime,Drama",6.4,23,Crime
1030857,tt7875530,tvEpisode,Dracula ka Sauda,Dracula ka Sauda,0,2018,26,"Comedy,Horror",7.3,12,Comedy
372085,tt0770620,tvSeries,New Street Law,New Street Law,0,2006,60,"Crime,Drama",7.3,171,Crime
908791,tt5378252,tvEpisode,Up to Heaven and Down to Hell,Up to Heaven and Down to Hell,0,2016,42,"Crime,Drama,Mystery",8.1,634,Crime
1025497,tt7738490,movie,Depth Perception,Depth Perception,0,2017,63,Sport,8.1,73,Sport
877387,tt4829048,movie,Refugee: The Eritrean Exodus,Refugee: The Eritrean Exodus,0,2015,64,Documentary,9.0,5,Documentary
340557,tt0690282,tvEpisode,Off the Menu,Off the Menu,0,2001,44,"Drama,Mystery,Sci-Fi",7.4,198,Drama
11034,tt0027259,movie,The Adventures of Frank Merriwell,The Adventures of Frank Merriwell,0,1936,219,"Action,Adventure,Mystery",6.7,36,Action
106792,tt0155287,tvShort,Tráiler para amantes de lo prohibido,Tráiler para amantes de lo prohibido,0,1985,17,Short,6.2,282,Short
942409,tt5992606,tvEpisode,The Frigid Doom,The Frigid Doom,0,2016,231,"Adventure,Fantasy",7.8,37,Adventure
973572,tt6572694,movie,The Ring Thing,The Ring Thing,0,2017,106,Drama,4.6,180,Drama
629985,tt1678668,tvEpisode,ArachnoFaebia,ArachnoFaebia,0,2010,45,"Drama,Fantasy,Mystery",7.6,293,Drama
977750,tt6674106,video,Madonna: Sorry,Madonna: Sorry,0,2006,5,"Music,Musical,Short",7.7,335,Music
278812,tt0547014,tvEpisode,Independence Day,Independence Day,0,1985,25,"Comedy,Family,Romance",7.8,125,Comedy
175813,tt0300888,movie,12 Hours,12 horas,0,2001,89,"Comedy,Drama,Music",6.3,95,Comedy
717240,tt2292822,video,Left Behind,Left Behind,0,1994,61,Documentary,3.8,33,Documentary
544022,tt1265216,tvEpisode,Episode #10.15,Episode #10.15,0,2008,43,"Game-Show,Reality-TV",6.5,13,Game-Show
784309,tt3234704,tvMovie,Daddy's Home,Daddy's Home,0,2014,109,Comedy,4.0,53,Comedy
1043203,tt8206298,tvEpisode,1928 Spanish Revival House,1928 Spanish Revival House,0,2017,40,Reality-TV,9.8,6,Reality-TV
955279,tt6212854,tvSeries,Voice,Boiseu,0,2017,60,"Action,Crime,Mystery",7.6,1051,Action
785612,tt3253966,tvEpisode,Episode #1.6,Episode #1.6,0,2013,50,"Crime,Thriller",8.5,6,Crime
882880,tt4939950,tvMiniSeries,SS-GB,SS-GB,0,2017,60,"Action,Drama,Sci-Fi",6.6,2937,Action
147257,tt0241588,movie,Serpent's Path,Hebi no michi,0,1998,85,Crime,7.0,506,Crime
876057,tt4793594,movie,Beyond Paranoia: The War Against the Jews,Beyond Paranoia: The War Against the Jews,0,2015,83,Documentary,7.2,5,Documentary
52274,tt0076461,movie,Nippon no Don: Yabohen,Nippon no Don: Yabohen,0,1977,141,"Crime,Drama",7.5,19,Crime
834650,tt4054930,video,Family Secrets,Family Secrets,1,2014,101,Adult,5.8,5,Adult
394223,tt0838733,tvEpisode,Kiki ippatsu!! Ganbare 8chan,Kiki ippatsu!! Ganbare 8chan,0,1986,24,"Action,Adventure,Animation",7.2,151,Action
954139,tt6190648,tvEpisode,'Till I Hear It from You,'Till I Hear It from You,0,2017,42,"Drama,Romance",8.1,772,Drama
395776,tt0843270,movie,Crazy Stone,Feng kuang de shi tou,0,2006,98,"Comedy,Crime,Drama",7.6,3265,Comedy
82272,tt0111978,tvSeries,The Genie from Down Under,The Genie from Down Under,0,1996,25,"Comedy,Family,Fantasy",7.3,177,Comedy
633663,tt1700690,tvEpisode,Episode #9.3,Episode #9.3,0,1976,45,Comedy,8.0,6,Comedy
532460,tt1230462,video,Marcus Brigstocke: Planet Corduroy,Marcus Brigstocke: Planet Corduroy,0,2007,70,"Comedy,Documentary",7.8,37,Comedy
262093,tt0508801,tvEpisode,Space Sharples,Space Sharples,0,1984,23,Comedy,6.8,19,Comedy
645907,tt1768705,movie,Mevlana Celaleddin-i Rumi: Askin dansi,Mevlana Celaleddin-i Rumi: Askin dansi,0,2008,80,"Documentary,Drama",5.2,102,Documentary
838439,tt4119996,tvEpisode,Day of Reckoning,Day of Reckoning,0,2014,42,"Adventure,Reality-TV",6.4,5,Adventure
321481,tt0644830,tvEpisode,The 42nd Street Cavalry,The 42nd Street Cavalry,0,1974,75,"Action,Crime,Drama",6.9,30,Action
476238,tt1091289,tvEpisode,The Big Bran Hypothesis,The Big Bran Hypothesis,0,2007,21,"Comedy,Romance",8.3,4219,Comedy
161371,tt0272730,movie,The Mesmerist,The Mesmerist,0,2002,95,"Comedy,Mystery",5.1,222,Comedy
1058691,tt8651712,tvEpisode,Hell's Riders,Hell's Riders,0,2018,44,"Game-Show,Reality-TV",7.6,50,Game-Show
961206,tt6318714,movie,Coureur,Coureur,0,2018,96,"Drama,Sport",6.3,344,Drama
264281,tt0513258,tvEpisode,My Name Is Jake: Part 2,My Name Is Jake: Part 2,0,1998,25,"Fantasy,Sci-Fi,Thriller",7.2,18,Fantasy
34940,tt0056322,movie,The Given Word,O Pagador de Promessas,0,1962,98,Drama,8.3,2742,Drama
906923,tt5346990,tvEpisode,Marisol,Marisol,0,2016,53,"Crime,Drama",7.9,699,Crime
775527,tt3100678,movie,House of Manson,House of Manson,0,2014,98,"Crime,Drama,Thriller",4.9,992,Crime
254386,tt0490068,tvEpisode,Neil Sedaka: The Show Must Go On,Neil Sedaka: The Show Must Go On,0,2002,60,"Biography,Documentary",5.2,43,Biography
465502,tt10652780,movie,A Voluntary Year,Das freiwillige Jahr,0,2019,86,Drama,6.0,113,Drama
407445,tt0882120,tvEpisode,Hayride,Hayride,0,1964,30,"Comedy,Family",6.5,6,Comedy
173334,tt0295671,movie,L'uomo in più,L'uomo in più,0,2001,100,"Comedy,Drama",7.2,2546,Comedy
791587,tt3344050,movie,Absent,Absent,0,2015,71,"Documentary,History",6.9,9,Documentary
258233,tt0501974,tvEpisode,Chapel of Love,Chapel of Love,0,1988,47,"Crime,Drama,Mystery",7.3,95,Crime
607137,tt1548072,tvEpisode,"I, Fanbot/Berry Sick","I, Fanbot/Berry Sick",0,2009,24,"Action,Adventure,Animation",4.2,15,Action
780564,tt3177094,tvEpisode,Run to You,Run to You,0,2014,43,"Comedy,Romance",8.2,129,Comedy
647861,tt1781180,tvEpisode,Hoffnung für Anna,Hoffnung für Anna,0,1982,77,"Crime,Drama",7.5,6,Crime
365652,tt0751393,tvEpisode,The Stuff of Villains,The Stuff of Villains,0,2002,22,"Action,Animation,Drama",7.4,97,Action
417043,tt0920884,movie,Too Much Future,Too Much Future,0,2006,93,"Documentary,Music",6.7,42,Documentary
776452,tt3113366,tvEpisode,34. Bolum,34. Bolum,0,2013,120,"Action,Crime,Drama",7.6,18,Action
324144,tt0650604,tvEpisode,Mr. Monk Goes to Mexico,Mr. Monk Goes to Mexico,0,2003,43,"Comedy,Crime,Drama",8.2,688,Comedy
305045,tt0604824,tvEpisode,Hope Has No Faith,Hope Has No Faith,0,2003,30,"Comedy,Family",6.5,17,Comedy
1021538,tt7645694,tvEpisode,Jerry Seinfeld/Robert Irwin,Jerry Seinfeld/Robert Irwin,0,2017,42,"Comedy,Music,Talk-Show",7.5,13,Comedy
484022,tt11074950,short,Mirage,Sarab,0,2019,23,"Drama,Romance,Short",8.6,8,Drama
595647,tt1487742,tvEpisode,Niagara: Part 1,Niagara: Part 1,0,2009,30,Comedy,9.4,5066,Comedy
105317,tt0152148,movie,Razia Sultan,Razia Sultan,0,1983,176,"Biography,Drama,History",6.3,173,Biography
486023,tt11116134,movie,The Merry Wives of Windsor: Live from Shakespeare's Globe,The Merry Wives of Windsor: Live from Shakespeare's Globe,0,2019,155,Comedy,8.1,29,Comedy
649078,tt1788656,tvEpisode,Return of the Arashikage Part 2,Return of the Arashikage Part 2,0,2010,23,"Action,Adventure,Animation",7.9,11,Action
1044131,tt8228894,movie,Jamilia,Djamilia,0,2018,84,Documentary,6.5,73,Documentary
428087,tt0965949,tvEpisode,Deception,Deception,0,1989,48,"Drama,Romance",7.0,53,Drama
442431,tt1015231,movie,Perlasca,Perlasca,0,1993,94,"Documentary,History,War",8.1,36,Documentary
712482,tt2253733,tvEpisode,Kim & Kroy,Kim & Kroy,0,2012,44,Reality-TV,6.8,5,Reality-TV
964605,tt6383544,movie,Selfinaz,Selfinaz,0,2016,70,Comedy,4.4,38,Comedy
902826,tt5279292,tvEpisode,The Happening,The Happening,0,2016,27,"Comedy,Talk-Show",8.0,87,Comedy
729664,tt2385540,short,Access Denied,Access Denied,0,1996,8,"Documentary,Short",6.7,7,Documentary
199460,tt0358091,video,"S' agapao, sto timoni pou kratao","S' agapao, sto timoni pou kratao",0,1987,76,"Comedy,Romance",5.7,9,Comedy
190163,tt0333538,movie,Hai tan,Hai tan,0,1984,90,Drama,5.8,11,Drama
880402,tt4886392,movie,Good Times Never Come,Good Times Never Come,0,2017,94,"Drama,Family,Music",6.2,11,Drama
400978,tt0859712,tvEpisode,Der kranke Professor,Der kranke Professor,0,1988,45,"Drama,Family",7.3,10,Drama
191528,tt0337636,video,Hellraiser: Deader,Hellraiser: Deader,0,2005,88,"Horror,Mystery,Thriller",4.5,9009,Horror
16889,tt0034622,movie,Crossroads,Crossroads,0,1942,83,"Crime,Drama,Film-Noir",6.7,1169,Crime
678508,tt1998683,tvEpisode,Episode #1.6,Episode #1.6,0,2011,42,"Comedy,Drama,Reality-TV",5.6,37,Comedy
229966,tt0428119,tvSeries,Gribouille,Gribouille,0,1976,3,Animation,7.1,8,Animation
480241,tt10988930,tvEpisode,Keep Fighting,Keep Fighting,0,2019,7,"Drama,Mystery,Romance",8.4,10,Drama
905500,tt5324800,movie,The Jews,Ils sont partout,0,2016,111,Comedy,5.4,1303,Comedy
270850,tt0527189,tvEpisode,Graduation,Graduation,0,1994,21,"Comedy,Drama,Family",8.1,19,Comedy
24479,tt0043958,movie,Raton Pass,Raton Pass,0,1951,84,Western,6.2,210,Western
223669,tt0413693,movie,Aprum er mi mard,Aprum er mi mard,0,1968,96,Drama,2.0,11,Drama
954254,tt6193408,movie,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,0,2019,86,"Adventure,Animation,Comedy",6.9,8487,Adventure
64564,tt0090831,movie,Chile: Hasta Cuando?,Chile: Hasta Cuando?,0,1986,57,Documentary,6.7,36,Documentary
258706,tt0502685,tvEpisode,InDickscretion,InDickscretion,0,2000,22,"Comedy,Family,Sci-Fi",7.5,183,Comedy
320651,tt0642907,tvEpisode,The Good-Time News,The Good-Time News,0,1972,30,Comedy,8.2,118,Comedy
133507,tt0210164,short,Mae Day: The Crumbling of a Documentary,Mae Day: The Crumbling of a Documentary,0,1992,10,"Comedy,Documentary,Short",4.9,493,Comedy
1020399,tt7620520,tvEpisode,Hell of a Ride,Hell of a Ride,0,2018,57,Drama,8.5,749,Drama
120009,tt0182206,video,Hard Sell,Hard Sell,1,1989,88,Adult,5.8,9,Adult
905986,tt5333216,tvEpisode,Fünf Minuten Glück,Fünf Minuten Glück,0,2016,58,Crime,7.1,15,Crime
294511,tt0581680,tvEpisode,Ein neuer Anfang,Ein neuer Anfang,0,1989,87,"Drama,Family",7.7,6,Drama
165439,tt0280503,short,Bruno,Bruno,0,2001,6,Short,6.5,8,Short
334951,tt0678056,tvEpisode,A Stand-Up Guy,A Stand-Up Guy,0,1998,47,"Drama,Mystery,Sci-Fi",8.2,58,Drama
45696,tt0068785,movie,The Innocent Abroad,Die jungen Ausreißerinnen - Sex-Abenteuer deutscher Mädchen in aller Welt,0,1972,97,Drama,3.2,23,Drama
851651,tt4355140,short,Remove All Obstacles,Remove All Obstacles,0,2010,10,Short,3.5,8,Short
358998,tt0737780,tvEpisode,Star Witness,Star Witness,0,1960,52,"Action,Crime,Drama",8.0,74,Action
688378,tt2077821,video,"LMFAO Feat. Lauren Bennett, GoonRock: Party Rock Anthem","LMFAO Feat. Lauren Bennett, GoonRock: Party Rock Anthem",0,2011,6,"Comedy,Horror,Music",6.3,165,Comedy
766580,tt2946856,tvEpisode,Jason Schwartzman Wears a Striped Shirt & High Top Sneakers,Jason Schwartzman Wears a Striped Shirt & High Top Sneakers,0,2013,23,"Comedy,Talk-Show",8.1,38,Comedy
584765,tt1426370,movie,Karaoke,Karaoke,0,2009,75,Drama,6.1,57,Drama
651945,tt1807060,movie,Upaj: Improvise,Upaj: Improvise,0,2013,60,Documentary,7.3,21,Documentary
